Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total,Punto_Reorden,Ratio_Stock,Necesita_Reabastecimiento
486,16.03,6,1.29,0,1,96.18,5.053025577043044,1
428,24.04,10,0.0,0,1,240.4,1.7803660565723796,2
497,20.0,7,1.45,0,1,140.0,3.55,1
583,22.01,4,0.0,0,1,88.04,6.621990004543389,0
464,18.86,8,2.44,0,1,150.88,3.0752916224814424,1
735,18.3,13,3.37,0,1,237.9,3.08953341740227,1
326,19.7,10,3.05,0,1,197.0,1.6548223350253808,2
696,26.95,2,0.0,0,1,53.9,12.912801484230055,0
291,13.64,6,1.51,0,1,81.84,3.5557184750733137,1
264,23.26,14,2.72,0,1,325.64000000000004,0.8107112148384719,2
392,19.04,5,1.45,0,1,95.2,4.11764705882353,1
504,11.68,9,0.07,0,1,105.12,4.794520547945205,1
399,20.28,10,0.88,0,1,202.8,1.967455621301775,2
425,23.79,14,0.0,0,1,333.06,1.276046358013571,2
457,14.64,4,2.63,0,1,58.56,7.803961748633879,0
799,23.66,12,4.06,0,1,283.92,2.8141730064806985,1
454,19.65,10,3.95,0,1,196.5,2.3104325699745547,1
369,26.6,3,3.1,0,1,79.80000000000001,4.624060150375939,1
678,14.36,5,0.0,0,1,71.8,9.442896935933147,0
555,5.79,10,0.0,0,1,57.9,9.585492227979277,0
268,22.69,9,1.33,0,1,204.21,1.312374516429166,2
381,18.45,2,0.65,0,1,36.9,10.32520325203252,0
396,23.56,11,1.44,0,1,259.16,1.5280135823429544,2
865,16.21,5,1.77,0,1,81.05000000000001,10.672424429364588,0
724,15.13,5,6.89,0,1,75.65,9.570389953734304,0
529,17.16,12,1.24,0,1,205.92,2.568958818958819,1
391,16.2,12,0.0,0,1,194.4,2.011316872427984,2
566,16.88,4,0.34,0,1,67.52,8.382701421800949,0
597,11.11,13,0.0,0,1,144.43,4.133490272104133,1
471,22.04,11,2.76,0,1,242.44,1.9427487213331132,2
598,16.22,10,0.0,0,1,162.2,3.6868064118372383,1
459,16.46,12,1.61,0,1,197.52,2.323815309842041,1
351,26.82,2,3.79,0,1,53.64,6.543624161073826,0
385,15.17,2,1.67,0,1,30.34,12.689518787079765,0
286,23.22,6,1.76,0,1,139.32,2.05282802182027,2
789,24.98,8,0.0,0,1,199.84,3.948158526821457,1
573,18.2,7,1.61,0,1,127.4,4.497645211930927,1
434,25.55,3,0.0,0,1,76.65,5.662100456621004,0
560,12.21,14,0.0,0,1,170.94,3.276003276003276,1
467,21.92,12,0.0,0,1,263.04,1.7753953771289537,2
313,18.67,9,0.0,0,1,168.03000000000003,1.862762601916324,2
614,14.46,9,0.0,0,1,130.14,4.717996004303058,1
379,14.77,2,2.02,0,1,29.54,12.830060934326337,0
602,22.03,12,2.07,0,1,264.36,2.2771977606294445,1
237,17.77,6,0.0,0,1,106.62,2.2228474957794035,1
458,13.39,12,0.86,0,1,160.68,2.850385860094598,1
449,10.32,3,1.72,0,1,30.96,14.502583979328165,0
510,14.88,5,0.0,0,1,74.4,6.854838709677419,0
780,8.28,2,1.45,0,1,16.56,47.10144927536232,0
424,24.22,8,0.57,0,1,193.76,2.1882741535920727,2
692,22.11,14,0.0,0,1,309.54,2.2355753699037284,1
391,19.39,3,0.0,0,1,58.17,6.721677840811415,0
596,20.12,9,0.0,0,1,181.08,3.2913629335100505,1
309,20.3,5,1.63,0,1,101.5,3.044334975369458,1
490,23.98,5,1.29,0,1,119.9,4.08673894912427,1
445,8.98,11,3.13,0,1,98.78,4.504960518323547,1
407,19.04,13,4.68,0,1,247.52,1.6443115707821592,2
316,19.4,14,0.0,0,1,271.6,1.163475699558174,2
531,20.38,6,0.0,0,1,122.28,4.342492639842983,1
311,22.85,11,0.0,0,1,251.35,1.2373184802068826,2
460,12.42,10,0.61,0,1,124.2,3.703703703703704,1
280,25.53,4,1.11,0,1,102.12,2.7418723070896984,1
617,21.01,5,2.05,0,1,105.05,5.873393622084721,0
617,22.66,2,0.42,0,1,45.32,13.614298323036188,0
689,22.59,14,0.0,0,1,316.26,2.178587238348195,2
475,31.04,14,3.03,0,1,434.56,1.093059646539028,2
369,19.51,10,0.0,0,1,195.1,1.891337775499744,2
503,14.01,3,0.0,0,1,42.03,11.967642160361644,0
422,18.04,2,1.97,0,1,36.08,11.696230598669624,0
417,25.24,14,3.16,0,1,353.36,1.1800996151233871,2
483,29.34,7,0.89,0,1,205.38,2.351738241308793,1
527,12.6,11,0.85,0,1,138.6,3.8023088023088025,1
378,23.26,2,1.9,0,1,46.52,8.125537403267412,0
347,23.02,12,0.99,0,1,276.24,1.256154068925572,2
357,19.92,6,1.81,0,1,119.52,2.9869477911646585,1
304,15.69,7,0.0,0,1,109.83,2.7679140489847947,1
344,18.65,2,0.0,0,1,37.3,9.222520107238608,0
494,22.4,3,4.28,0,1,67.19999999999999,7.351190476190477,0
298,18.09,10,0.64,0,1,180.9,1.6473189607517966,2
758,20.7,4,0.0,0,1,82.8,9.154589371980675,0
258,11.64,2,0.62,0,1,23.28,11.082474226804123,0
280,16.16,5,0.0,0,1,80.8,3.4653465346534653,1
511,20.93,3,1.66,0,1,62.79,8.138238573021182,0
268,14.19,9,1.39,0,1,127.71,2.0985044240858195,2
299,18.76,4,0.0,0,1,75.04,3.98454157782516,1
471,23.56,14,0.32,0,1,329.84,1.4279650739752607,2
266,17.24,11,0.1,0,1,189.64,1.4026576671588271,2
715,9.12,4,0.0,0,1,36.48,19.599780701754387,0
533,16.93,5,0.0,0,1,84.65,6.296515062020083,0
443,20.08,6,0.0,0,1,120.48,3.676958831341302,1
333,26.74,9,0.0,0,1,240.66,1.3836948391922217,2
568,20.22,3,0.0,0,1,60.66,9.363666336960106,0
363,20.82,5,2.14,0,1,104.1,3.4870317002881848,1
482,13.42,3,0.0,0,1,40.26,11.972180824639842,0
405,24.66,4,0.39,0,1,98.64,4.105839416058394,1
227,22.83,4,0.36,0,1,91.32,2.4857643451598777,1
339,20.49,5,0.68,0,1,102.45,3.3089311859443638,1
351,19.38,8,0.6,0,1,155.04,2.263931888544892,1
455,16.48,4,0.0,0,1,65.92,6.902305825242718,0
536,16.12,13,0.0,0,1,209.56,2.557740026722657,1
322,11.93,13,0.0,0,1,155.09,2.0762138113353537,2
706,16.28,4,0.32,0,1,65.12,10.841523341523342,0
432,18.02,14,3.28,0,1,252.28,1.7123830664341209,2
397,20.49,9,0.91,0,1,184.41,2.1528116696491515,2
497,23.96,12,0.03,0,1,287.52,1.7285754034501948,2
481,20.87,2,0.0,0,1,41.74,11.52371825586967,0
434,16.24,13,0.0,0,1,211.12,2.0557029177718835,2
530,19.38,14,2.83,0,1,271.32,1.9534129441250183,2
504,13.07,6,0.43,0,1,78.42,6.426931905126243,0
311,18.83,11,0.94,0,1,207.13,1.501472505189977,2
273,22.77,7,2.29,0,1,159.39,1.712779973649539,2
461,27.58,9,2.73,0,1,248.22,1.857223430827492,2
563,18.45,4,2.2,0,1,73.8,7.628726287262872,0
443,19.19,5,0.97,0,1,95.95,4.616988014590933,1
302,17.92,5,1.94,0,1,89.60000000000001,3.370535714285714,1
481,14.69,5,2.56,0,1,73.45,6.548672566371681,0
609,27.85,6,0.0,0,1,167.10000000000002,3.6445242369838415,1
457,12.93,4,3.16,0,1,51.72,8.836040216550657,0
528,17.2,9,0.0,0,1,154.79999999999998,3.410852713178295,1
328,18.53,8,3.41,0,1,148.24,2.2126281705342685,1
725,20.1,2,2.04,0,1,40.2,18.034825870646763,0
686,20.23,11,3.55,0,1,222.53,3.0827304183705566,1
416,18.74,6,1.27,0,1,112.44,3.6997509782995377,1
570,22.04,11,4.17,0,1,242.44,2.3510971786833856,1
432,25.79,4,0.0,0,1,103.16,4.187669639395114,1
336,18.46,12,1.48,0,1,221.52,1.516793066088841,2
762,16.23,4,0.0,0,1,64.92,11.737523105360443,0
417,18.96,13,0.35,0,1,246.48,1.6918208373904575,2
541,24.72,3,2.64,0,1,74.16,7.295037756202805,0
448,25.57,9,0.76,0,1,230.13,1.946725763698779,2
608,18.88,2,0.0,0,1,37.76,16.10169491525424,0
367,16.93,11,0.0,0,1,186.23,1.9706814154540089,2
667,25.99,14,0.57,0,1,363.86,1.8331226295828067,2
732,15.65,9,1.19,0,1,140.85,5.197018104366348,1
308,16.44,4,3.3,0,1,65.76,4.683698296836982,1
694,26.51,3,0.02,0,1,79.53,8.726266817553125,0
292,27.5,11,1.85,0,1,302.5,0.9652892561983472,2
635,32.88,7,1.26,0,1,230.16000000000005,2.7589502954466454,1
431,18.81,4,0.0,0,1,75.24,5.728335991493887,0
252,21.48,14,0.0,0,1,300.72,0.8379888268156424,2
439,19.93,11,0.76,0,1,219.23,2.0024631665374266,2
693,14.63,5,1.23,0,1,73.15,9.473684210526317,0
453,20.05,10,0.71,0,1,200.5,2.2593516209476308,1
478,15.89,3,0.04,0,1,47.67,10.027270820222364,0
314,23.08,9,2.43,0,1,207.72,1.5116502984787217,2
549,23.35,14,2.57,0,1,326.90000000000003,1.679412664423371,2
559,29.43,8,0.79,0,1,235.44,2.374277947672443,1
282,18.34,2,1.76,0,1,36.68,7.688113413304253,0
361,18.94,13,0.0,0,1,246.22000000000003,1.4661684672244333,2
314,22.18,12,2.61,0,1,266.16,1.1797415088668473,2
381,22.99,3,0.0,0,1,68.97,5.524140930839495,1
355,16.26,11,0.0,0,1,178.86,1.9847925751984792,2
403,17.21,8,1.94,0,1,137.68,2.927077280650784,1
405,22.9,6,0.0,0,1,137.39999999999998,2.947598253275109,1
494,20.06,6,2.31,0,1,120.36,4.10435360584912,1
512,25.08,6,0.0,0,1,150.48,3.402445507708666,1
713,23.82,2,0.98,0,1,47.64,14.9664147774979,0
271,17.78,9,0.4,0,1,160.02,1.693538307711536,2
416,20.3,4,1.88,0,1,81.2,5.123152709359606,1
579,22.08,13,0.0,0,1,287.04,2.017140468227425,2
635,21.52,5,0.0,0,1,107.6,5.901486988847584,0
609,14.29,12,0.0,0,1,171.48,3.5514345696291114,1
582,24.04,13,0.0,0,1,312.52,1.8622808140279024,2
683,21.37,6,3.07,1,1,128.22,5.32678209327718,1
363,18.6,3,0.0,0,1,55.8,6.505376344086021,0
627,16.52,9,0.98,0,1,148.68,4.217110573042776,1
380,16.76,14,0.0,0,1,234.64,1.6195022161609274,2
547,19.22,14,0.0,0,1,269.08,2.032852683216887,2
424,19.55,11,2.15,0,1,215.05,1.971634503603813,2
277,17.21,3,0.0,0,1,51.63,5.36509781134999,1
616,23.95,5,0.0,0,1,119.75,5.144050104384133,1
504,26.25,2,1.09,0,1,52.5,9.6,0
516,27.37,5,3.6,0,1,136.85,3.7705516989404457,1
225,19.76,4,1.53,0,1,79.04,2.84665991902834,1
556,20.64,14,3.59,0,1,288.96000000000004,1.9241417497231448,2
524,21.8,14,0.46,0,1,305.2,1.7169069462647446,2
637,15.47,3,5.46,0,1,46.41,13.72549019607843,0
692,13.42,8,0.0,0,1,107.36,6.445603576751118,0
572,25.32,6,3.31,0,1,151.92000000000002,3.765139547130068,1
405,21.59,8,0.0,0,1,172.72,2.344835572024085,1
657,17.27,11,0.0,0,1,189.97,3.4584408064431225,1
378,13.96,3,0.0,0,1,41.88,9.025787965616043,0
425,18.71,14,0.0,0,1,261.94,1.6225089715201957,2
563,19.26,6,0.0,0,1,115.56,4.871928002769124,1
559,27.0,10,0.89,0,1,270.0,2.0703703703703704,2
365,17.3,8,0.62,0,1,138.4,2.6372832369942194,1
558,22.57,7,0.0,0,1,157.99,3.531869105639597,1
320,28.49,9,1.11,0,1,256.41,1.248001248001248,2
635,24.97,5,0.0,1,1,124.85,5.0861033239887865,1
504,16.11,12,2.46,0,1,193.32,2.60707635009311,1
361,15.32,11,0.29,0,1,168.52,2.14217896985521,2
482,17.37,14,0.0,0,1,243.18,1.9820708939879923,2
631,15.23,2,2.29,0,1,30.46,20.71569271175312,0
546,18.46,7,0.0,0,1,129.22,4.225352112676056,1
365,13.21,4,0.0,0,1,52.84,6.907645722937168,0
542,18.27,10,0.0,0,1,182.7,2.9666119321291737,1
747,7.17,5,5.55,0,1,35.85,20.836820083682007,0
524,27.7,2,0.0,0,1,55.4,9.458483754512637,0
314,25.32,3,2.42,0,1,75.96000000000001,4.133754607688257,1
670,21.41,8,0.69,0,1,171.28,3.9117234936945353,1
350,15.43,7,0.98,0,1,108.01,3.240440699935192,1
786,23.62,9,0.0,0,1,212.58,3.6974315551792265,1
382,15.5,4,0.0,0,1,62.0,6.161290322580645,0
524,22.35,4,1.07,0,1,89.4,5.861297539149888,0
247,19.49,10,3.78,0,1,194.9,1.2673165726013342,2
662,22.58,8,0.0,0,1,180.64,3.6647475642161207,1
311,20.44,10,1.76,0,1,204.4,1.5215264187866928,2
313,15.61,14,2.05,0,1,218.54,1.432232085659376,2
295,26.17,11,0.0,0,1,287.87,1.0247681245006426,2
461,20.26,13,0.0,0,1,263.38,1.7503227276178903,2
688,16.99,7,0.94,0,1,118.93,5.7849154965105525,0
451,29.02,4,0.02,0,1,116.08,3.8852515506547207,1
745,16.04,3,1.73,0,1,48.12,15.482128013300084,0
623,13.63,3,0.0,0,1,40.89,15.235999021765712,0
455,14.36,7,0.0,0,1,100.52,4.526462395543176,1
700,15.28,2,2.58,0,1,30.56,22.905759162303667,0
427,18.64,14,0.0,0,1,260.96000000000004,1.636266094420601,2
568,28.05,8,0.0,0,1,224.4,2.5311942959001783,1
623,19.1,10,3.73,0,1,191.0,3.261780104712042,1
408,18.43,5,0.53,0,1,92.15,4.427563754747694,1
288,29.22,7,0.0,0,1,204.54,1.408037547667938,2
558,23.79,13,0.0,0,1,309.27,1.8042487147152972,2
511,17.5,11,0.09,0,1,192.5,2.6545454545454548,1
582,23.49,2,1.63,0,1,46.98,12.388250319284802,0
480,5.91,8,4.04,0,1,47.28,10.152284263959393,0
544,36.23,8,1.87,0,1,289.84,1.8768975986751315,2
567,19.61,2,0.28,0,1,39.22,14.456909739928609,0
481,17.41,5,0.13,0,1,87.05,5.525560022975302,1
466,25.75,6,2.41,0,1,154.5,3.016181229773463,1
426,19.9,14,0.52,0,1,278.6,1.5290739411342429,2
576,20.87,7,0.0,0,1,146.09,3.942775001711274,1
506,22.15,14,0.0,0,1,310.1,1.63173169945179,2
564,18.24,13,1.53,0,1,237.12,2.378542510121458,1
648,22.02,7,0.0,0,1,154.14,4.203970416504477,1
349,30.89,10,0.31,0,1,308.9,1.1298154742635158,2
522,12.42,12,0.0,0,1,149.04,3.502415458937198,1
653,18.52,14,1.89,0,1,259.28,2.5185128046899106,1
473,20.32,11,0.7,0,1,223.52,2.1161417322834644,2
446,22.46,12,0.0,0,1,269.52,1.6547937073315524,2
573,17.92,4,0.0,0,1,71.68,7.993861607142857,0
434,24.8,10,2.46,0,1,248.0,1.75,2
535,20.49,2,1.85,1,1,40.98,13.055148853099071,0
467,12.1,9,0.72,0,1,108.9,4.288337924701562,1
600,19.07,4,0.0,0,1,76.28,7.865757734661773,0
434,22.84,4,0.44,0,1,91.36,4.750437828371279,1
449,14.15,10,0.0,0,1,141.5,3.173144876325088,1
547,19.24,12,0.06,0,1,230.88,2.3691961191961197,1
259,21.99,3,0.99,0,1,65.97,3.9260269819614977,1
396,22.38,14,0.0,0,1,313.32,1.2638835695135964,2
378,21.74,3,3.63,0,1,65.22,5.795768169273229,0
473,15.54,5,0.0,0,1,77.69999999999999,6.0875160875160885,0
396,33.14,12,0.41,0,1,397.68,0.9957754978877488,2
539,10.45,2,2.15,0,1,20.9,25.789473684210527,0
399,29.07,7,1.42,0,1,203.49,1.96078431372549,2
368,19.86,9,1.3,0,1,178.74,2.058856439521092,2
521,24.07,12,1.55,0,1,288.84000000000003,1.8037667913031437,2
286,29.21,7,0.44,0,1,204.47,1.3987382012031104,2
575,20.41,7,1.37,0,1,142.87,4.024637782599566,1
675,18.63,3,0.56,0,1,55.89,12.07729468599034,0
418,22.76,8,0.0,0,1,182.08,2.2956942003514937,1
410,22.41,10,1.54,0,1,224.1,1.8295403837572517,2
606,20.57,3,1.42,0,1,61.71,9.820126397666504,0
363,19.73,5,0.0,0,1,98.65,3.6796756208819055,1
348,21.49,3,0.2,0,1,64.47,5.397859469520707,1
333,18.63,14,1.3,0,1,260.82,1.2767425810904072,2
382,25.29,8,0.0,0,1,202.32,1.8880980624752868,2
385,18.18,4,0.0,0,1,72.72,5.2942794279427945,1
376,29.97,2,0.89,0,1,59.94,6.27293960627294,0
504,15.39,11,1.44,0,1,169.29000000000002,2.977139819245082,1
521,24.48,13,1.58,0,1,318.24,1.6371292106586224,2
498,18.8,2,2.69,0,1,37.6,13.24468085106383,0
377,26.19,11,1.14,0,1,288.09000000000003,1.3086188343920302,2
434,23.91,6,1.25,0,1,143.46,3.0252335145685207,1
547,18.29,9,0.99,0,1,164.61,3.323005892716117,1
497,22.87,11,0.0,0,1,251.57,1.9755932742377864,2
374,23.88,14,0.76,0,1,334.32,1.118688681502752,2
454,30.66,5,2.49,0,1,153.3,2.961513372472276,1
569,30.56,13,2.83,0,1,397.28,1.432239226741845,2
327,21.87,12,0.65,0,1,262.44,1.2459990855052585,2
422,19.89,11,0.58,0,1,218.79,1.9287901640842813,2
480,13.39,14,1.74,0,1,187.46,2.560546249866638,1
466,17.91,4,0.0,0,1,71.64,6.504745951982133,0
464,23.63,4,5.07,0,1,94.52,4.9090139652983495,1
548,22.59,14,2.77,0,1,316.26,1.7327515335483463,2
318,21.89,14,0.0,0,1,306.46000000000004,1.0376558115251582,2
506,19.94,2,3.16,0,1,39.88,12.688064192577732,0
472,22.09,6,0.45,0,1,132.54,3.561189074996228,1
689,29.29,8,4.07,0,1,234.32,2.940423352680096,1
489,13.81,13,3.32,0,1,179.53,2.7237787556397257,1
258,26.84,9,2.0,0,1,241.56,1.0680576254346743,2
657,24.23,14,4.0,1,1,339.22,1.93679617947055,2
744,19.28,7,0.0,0,1,134.96,5.512744516893894,1
568,20.2,3,4.55,0,1,60.6,9.372937293729374,0
502,21.8,12,0.05,0,1,261.6,1.9189602446483176,2
417,25.7,4,0.0,0,1,102.8,4.056420233463035,1
527,23.08,3,0.0,0,1,69.24,7.611207394569614,0
406,23.22,10,0.0,0,1,232.2,1.748492678725237,2
454,15.22,8,0.0,0,1,121.76,3.728646517739816,1
349,14.71,9,0.0,0,1,132.39,2.63615076667422,1
688,11.48,2,0.0,0,1,22.96,29.965156794425084,0
371,25.06,7,0.0,0,1,175.42,2.114924181963288,2
602,15.17,12,0.0,0,1,182.04,3.3069655020874533,1
638,16.13,7,0.0,0,1,112.91,5.650518111770436,0
555,12.77,14,0.0,0,1,178.78,3.10437409106164,1
506,20.12,2,0.42,0,1,40.24,12.57455268389662,0
437,23.36,13,0.0,0,1,303.68,1.4390147523709167,2
387,21.51,14,0.0,0,1,301.14000000000004,1.285116557083084,2
349,15.93,2,0.0,0,1,31.86,10.954174513496548,0
660,26.11,9,0.0,0,1,234.99,2.8086301544746584,1
492,22.42,12,0.0,0,1,269.04,1.8287243532560211,2
333,19.54,9,0.8,0,1,175.86,1.8935516888433983,2
535,24.24,11,1.52,0,1,266.64,2.0064506450645068,2
266,20.78,6,0.27,0,1,124.68,2.133461661854347,2
377,18.37,12,0.0,0,1,220.44,1.710215931772818,2
397,21.13,12,1.98,0,1,253.56,1.5657043697744124,2
306,11.32,12,1.61,0,1,135.84,2.252650176678445,1
367,22.51,13,0.0,0,1,292.63,1.254143457608584,2
330,16.42,5,0.78,0,1,82.10000000000001,4.019488428745432,1
577,22.98,3,1.68,0,1,68.94,8.369596750797795,0
760,14.44,11,5.19,0,1,158.84,4.784688995215311,1
589,20.28,12,0.0,0,1,243.36,2.420282708744247,1
378,26.28,6,1.37,0,1,157.68,2.3972602739726026,1
603,23.54,10,2.9,0,1,235.4,2.5615972812234498,1
349,19.89,12,3.2,0,1,238.68,1.4622088151499917,2
393,21.68,8,1.37,0,1,173.44,2.265913284132841,1
605,21.06,9,1.32,0,1,189.54,3.1919383771235625,1
621,14.8,3,0.0,0,1,44.400000000000006,13.986486486486484,0
598,30.48,6,0.0,0,1,182.88,3.269903762029746,1
432,18.99,14,0.0,0,1,265.86,1.6249153689911986,2
409,24.59,6,0.91,0,1,147.54,2.772129591975058,1
677,20.15,3,0.98,0,1,60.45,11.19933829611249,0
441,12.34,7,2.94,0,1,86.38,5.105348460291735,1
500,22.7,11,0.0,0,1,249.7,2.002402883460152,2
483,13.61,14,1.82,0,1,190.54,2.5349008082292435,1
458,25.34,12,0.4,0,1,304.08,1.50618258353065,2
524,26.05,10,0.41,0,1,260.5,2.0115163147792705,2
504,18.6,14,0.0,0,1,260.40000000000003,1.9354838709677415,2
374,13.54,11,0.0,0,1,148.94,2.511078286558346,1
432,23.95,10,1.66,0,1,239.5,1.803757828810021,2
292,20.89,7,2.0,0,1,146.23000000000002,1.996854270669493,2
777,34.62,13,0.0,0,1,450.06,1.7264364751366486,2
342,20.76,5,0.0,0,1,103.8,3.2947976878612715,1
607,18.09,13,0.0,0,1,235.17,2.581111536335417,1
476,20.83,9,0.0,0,1,187.47,2.5390729183336003,1
695,23.64,10,0.0,0,1,236.4,2.939932318104907,1
768,23.08,12,0.57,0,1,276.96,2.7729636048526864,1
199,10.14,12,2.04,0,1,121.68,1.6354372123602892,2
593,22.08,5,1.47,0,1,110.4,5.371376811594203,1
569,18.91,13,1.14,0,1,245.83,2.314607655697026,1
553,23.62,13,1.47,0,1,307.06,1.8009509542109037,2
570,23.46,13,0.0,0,1,304.98,1.8689750147550657,2
426,15.87,12,0.0,0,1,190.44,2.236925015752993,1
440,25.18,2,1.11,0,1,50.36,8.737092930897537,0
719,22.56,11,0.0,0,1,248.16,2.897324306898775,1
630,20.31,10,4.11,0,1,203.1,3.10192023633678,1
322,28.62,8,1.45,0,1,228.96,1.4063591893780572,2
499,20.39,13,3.3,0,1,265.07,1.8825215980684349,2
532,7.67,7,1.06,0,1,53.69,9.908735332464149,0
534,12.86,10,0.0,0,1,128.6,4.152410575427683,1
615,18.83,11,3.84,1,1,207.13,2.9691498092985085,1
395,20.4,8,0.0,0,1,163.2,2.420343137254902,1
359,18.22,14,1.8,0,1,255.08,1.4074015994981968,2
342,19.67,3,0.76,0,1,59.010000000000005,5.795627859684799,0
666,23.96,11,3.65,0,1,263.56,2.526938837456367,1
276,19.37,5,1.18,0,1,96.85,2.849767681982447,1
395,17.16,12,0.0,0,1,205.92,1.918220668220668,2
738,26.63,2,0.74,0,1,53.26,13.856552760045062,0
333,24.57,11,2.76,0,1,270.27,1.232101232101232,2
642,22.15,14,2.94,0,1,310.1,2.070299903257014,2
307,14.35,2,2.28,0,1,28.7,10.696864111498256,0
419,20.55,14,1.47,0,1,287.7,1.4563781717066389,2
336,27.18,14,0.0,0,1,380.52,0.8830022075055188,2
403,19.23,4,0.0,0,1,76.92,5.239209568382735,1
546,24.19,12,0.73,0,1,290.28000000000003,1.8809425382389413,2
506,23.62,14,0.0,0,1,330.68,1.530180234667957,2
255,20.1,12,0.48,0,1,241.2,1.0572139303482586,2
257,27.09,10,2.59,0,1,270.9,0.9486895533407164,2
677,26.68,8,0.0,0,1,213.44,3.171851574212893,1
653,21.07,10,2.77,0,1,210.7,3.0991931656383485,1
527,21.93,2,0.0,0,1,43.86,12.015503875968992,0
431,23.45,7,1.18,0,1,164.15,2.625647273834907,1
612,18.83,4,0.07,0,1,75.32,8.12533191715348,0
552,25.25,4,1.25,0,1,101.0,5.465346534653466,1
366,21.69,12,0.0,0,1,260.28000000000003,1.4061779621945596,2
434,19.63,4,0.0,0,1,78.52,5.527254202750892,1
518,20.14,7,0.0,0,1,140.98000000000002,3.6742800397219457,1
481,21.0,13,4.32,0,1,273.0,1.761904761904762,2
652,9.49,13,0.0,0,1,123.37,5.284915295452703,1
242,12.43,9,0.0,0,1,111.87,2.1632251720747293,2
335,18.31,2,1.97,0,1,36.62,9.14800655379574,0
369,16.89,8,0.54,0,1,135.12,2.730905861456483,1
506,14.54,14,1.37,0,1,203.56,2.4857535861662408,1
638,15.88,3,0.0,0,1,47.64,13.392107472712006,0
657,11.65,14,0.87,0,1,163.1,4.028203556100552,1
495,22.85,14,1.97,0,1,319.90000000000003,1.5473585495467332,2
387,20.11,14,0.74,0,1,281.54,1.3745826525538114,2
365,21.17,5,0.0,0,1,105.85,3.4482758620689653,1
776,19.16,4,3.26,0,1,76.64,10.12526096033403,0
494,27.12,8,0.0,0,1,216.96,2.2769174041297933,1
399,16.24,4,0.73,0,1,64.96,6.142241379310345,0
300,18.99,2,0.67,0,1,37.98,7.8988941548183265,0
540,23.22,8,0.16,0,1,185.76,2.906976744186047,1
364,17.39,5,0.69,0,1,86.95,4.186313973548016,1
340,19.82,13,1.18,0,1,257.66,1.319568423503842,2
285,22.31,10,2.46,0,1,223.1,1.277454056476916,2
560,18.17,14,0.62,0,1,254.38,2.201430930104568,1
752,24.37,9,1.05,0,1,219.33,3.428623535312086,1
265,22.87,10,0.0,0,1,228.7,1.1587232181897682,2
451,22.2,14,1.86,0,1,310.8,1.4510939510939511,2
567,24.95,2,0.0,0,1,49.9,11.362725450901804,0
469,17.25,8,2.73,0,1,138.0,3.398550724637681,1
520,14.98,14,2.44,0,1,209.72,2.4794964714857906,1
357,18.32,9,1.14,0,1,164.88,2.1652110625909757,2
648,19.13,4,2.58,0,1,76.52,8.468374281233665,0
394,16.22,4,1.18,0,1,64.88,6.072749691738594,0
328,23.49,6,3.55,0,1,140.94,2.3272314460053924,1
649,9.68,9,0.11,0,1,87.12,7.449494949494949,0
459,25.31,13,2.11,0,1,329.03,1.3950095735951131,2
579,22.74,3,0.15,0,1,68.22,8.487247141600704,0
401,28.94,9,1.55,0,1,260.46000000000004,1.5395838132534745,2
519,20.43,10,1.6,0,1,204.3,2.540381791483113,1
522,11.7,2,0.0,0,1,23.4,22.30769230769231,0
450,24.7,3,0.0,0,1,74.1,6.072874493927126,0
568,24.96,5,5.32,0,1,124.8,4.551282051282051,1
668,24.59,9,0.0,0,1,221.31,3.0183904929736567,1
680,15.62,2,1.42,0,1,31.24,21.76696542893726,0
321,16.66,13,3.0,0,1,216.58,1.482131314064087,2
361,21.58,7,1.64,0,1,151.06,2.389778895802992,1
337,22.36,2,1.59,0,1,44.72,7.535778175313059,0
669,25.48,8,0.3,0,1,203.84,3.2819858712715857,1
242,14.78,7,0.58,0,1,103.46,2.339068238932921,1
477,20.67,3,0.16,0,1,62.010000000000005,7.692307692307692,0
585,24.04,2,2.07,0,1,48.08,12.16722129783694,0
369,24.2,12,5.31,1,1,290.4,1.2706611570247934,2
377,21.75,4,1.94,0,1,87.0,4.333333333333333,1
531,29.24,4,0.0,0,1,116.96,4.540013679890561,1
634,27.21,10,1.12,0,1,272.1,2.330025725836089,1
429,24.02,2,1.23,0,1,48.04,8.930058284762698,0
473,23.23,12,1.05,0,1,278.76,1.696800114794088,2
353,17.45,8,2.2,0,1,139.6,2.52865329512894,1
522,25.59,8,3.02,0,1,204.72,2.5498241500586167,1
282,19.41,12,1.81,0,1,232.92,1.2107161257083976,2
432,32.93,7,3.9,1,1,230.51,1.874105244891762,2
351,21.3,4,0.8,0,1,85.2,4.119718309859155,1
619,13.09,9,4.83,0,1,117.81,5.254222901281724,1
418,23.49,6,0.0,0,1,140.94,2.965801050092238,1
547,22.08,4,0.0,0,1,88.32,6.193387681159421,0
610,18.49,4,0.0,0,1,73.96,8.247701460248784,0
271,23.67,4,0.0,0,1,94.68,2.86227291930714,1
701,19.79,6,0.0,0,1,118.74,5.903655044635338,0
555,18.46,3,0.0,0,1,55.38,10.021668472372696,0
268,22.57,11,0.0,0,1,248.27,1.0794699319289482,2
420,18.19,4,0.61,0,1,72.76,5.772402418911489,0
451,20.95,11,0.0,0,1,230.45,1.9570405727923628,2
