Fecha,ID_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total
2024-11-15,alimentos,536,17.44,11,0.0,0,1
2024-11-16,alimentos,527,14.7,11,0.0,0,1
2024-11-17,alimentos,516,20.21,11,0.26,0,1
2024-11-18,alimentos,509,18.47,11,0.0,0,1
2024-11-19,alimentos,491,24.11,11,2.17,0,1
2024-11-20,alimentos,478,24.17,11,1.33,0,1
2024-11-21,alimentos,464,17.15,11,0.87,0,1
2024-11-22,alimentos,446,12.9,11,1.13,0,1
2024-11-23,alimentos,427,14.11,11,1.62,0,1
2024-11-24,alimentos,419,8.69,11,0.14,0,1
2024-11-25,alimentos,417,18.73,11,3.66,0,1
2024-11-26,alimentos,400,20.04,11,0.0,0,1
2024-11-27,alimentos,386,14.39,11,0.0,0,1
2024-11-28,alimentos,381,13.78,11,0.0,0,1
2024-11-29,alimentos,362,20.02,11,0.0,0,1
2024-11-30,alimentos,352,16.94,11,0.0,0,1
2024-12-01,alimentos,337,19.04,11,0.0,0,1
2024-12-02,alimentos,318,18.26,11,0.05,0,1
2024-12-03,alimentos,678,21.34,11,0.01,0,1
2024-12-04,alimentos,657,17.27,11,0.0,0,1
2024-12-05,alimentos,646,17.66,11,0.0,0,1
2024-12-06,alimentos,632,10.69,11,3.04,0,1
2024-12-07,alimentos,614,19.85,11,3.48,0,1
2024-12-08,alimentos,593,20.54,11,1.85,0,1
2024-12-09,alimentos,581,19.21,11,1.06,0,1
2024-12-10,alimentos,563,29.66,11,3.49,0,1
2024-12-11,alimentos,547,20.91,11,1.09,0,1
2024-12-12,alimentos,544,19.32,11,0.0,0,1
2024-12-13,alimentos,526,22.6,11,0.0,0,1
2024-12-14,alimentos,498,30.66,11,0.65,0,1
2024-12-15,alimentos,474,21.36,11,1.8,0,1
2024-12-16,alimentos,445,8.98,11,3.13,0,1
2024-12-17,alimentos,431,22.26,11,3.08,0,1
2024-12-18,alimentos,413,15.7,11,2.33,0,1
2024-12-19,alimentos,393,10.49,11,2.57,0,1
2024-12-20,alimentos,385,28.59,11,0.0,0,1
2024-12-21,alimentos,366,27.51,11,0.0,0,1
2024-12-22,alimentos,346,15.57,11,0.0,0,1
2024-12-23,alimentos,326,15.61,11,0.68,0,1
2024-12-24,alimentos,809,20.9,11,2.1,0,1
2024-12-25,alimentos,796,15.67,11,6.97,0,1
2024-12-26,alimentos,778,19.42,11,0.0,0,1
2024-12-27,alimentos,768,16.53,11,0.0,0,1
2024-12-28,alimentos,752,18.1,11,1.89,0,1
2024-12-29,alimentos,732,13.08,11,0.0,0,1
2024-12-30,alimentos,709,24.23,11,3.19,0,1
2024-01-01,alimentos,560,26.12,6,3.48,0,1
2024-01-02,alimentos,548,19.6,6,4.39,0,1
2024-01-03,alimentos,525,19.92,6,1.55,0,1
2024-01-04,alimentos,512,23.65,6,3.79,1,1
2024-01-05,alimentos,489,20.11,6,0.0,0,1
2024-01-06,alimentos,469,28.75,6,3.25,0,1
2024-01-07,alimentos,443,13.52,6,2.25,0,1
2024-01-08,alimentos,422,24.4,6,1.12,0,1
2024-01-09,alimentos,399,19.53,6,0.27,0,1
2024-01-10,alimentos,379,14.49,6,0.0,0,1
2024-01-11,alimentos,354,31.34,6,2.07,0,1
2024-01-12,alimentos,330,32.03,6,0.0,0,1
2024-01-13,alimentos,766,19.46,6,0.0,1,1
2024-01-14,alimentos,753,22.32,6,1.11,0,1
2024-01-15,alimentos,737,17.74,6,1.33,0,1
2024-01-16,alimentos,717,18.55,6,0.0,0,1
2024-01-17,alimentos,686,14.44,6,0.0,0,1
2024-01-18,alimentos,663,13.7,6,0.0,0,1
2024-01-19,alimentos,632,29.32,6,0.81,0,1
2024-01-20,alimentos,606,19.91,6,3.01,0,1
2024-01-21,alimentos,580,20.35,6,0.98,0,1
2024-01-22,alimentos,538,16.45,6,1.25,1,1
2024-01-23,alimentos,520,21.05,6,0.18,0,1
2024-01-24,alimentos,492,12.58,6,0.0,0,1
2024-01-25,alimentos,466,16.23,6,0.0,0,1
2024-01-26,alimentos,446,14.1,6,0.0,0,1
2024-01-27,alimentos,407,26.56,6,0.0,0,1
2024-01-28,alimentos,366,12.24,6,3.25,1,1
2024-01-29,alimentos,337,14.2,6,1.15,0,1
2024-01-30,alimentos,303,9.86,6,1.03,0,1
2024-01-31,alimentos,521,15.65,6,1.38,0,1
2024-02-01,alimentos,493,17.8,6,0.0,0,1
2024-02-02,alimentos,468,25.39,6,1.25,1,1
2024-02-03,alimentos,437,18.99,6,0.0,0,1
2024-02-04,alimentos,415,18.05,6,0.0,0,1
2024-02-05,alimentos,384,21.6,6,0.56,0,1
2024-02-06,alimentos,361,17.89,6,0.74,0,1
2024-02-07,alimentos,334,32.15,6,3.58,0,1
2024-02-08,alimentos,588,17.14,6,0.0,0,1
2024-02-09,alimentos,570,22.17,6,0.0,0,1
2024-02-10,alimentos,537,24.23,6,0.0,0,1
2024-02-11,alimentos,515,17.0,6,2.68,0,1
2024-02-12,alimentos,490,20.93,6,1.19,0,1
2024-02-13,alimentos,472,17.6,6,5.12,0,1
2024-02-14,alimentos,448,21.47,6,0.47,0,1
2024-02-15,alimentos,417,20.6,6,1.35,0,1
2024-02-16,alimentos,382,19.4,6,0.78,0,1
2024-02-17,alimentos,361,14.32,6,1.16,0,1
2024-02-18,alimentos,339,29.42,6,0.0,0,1
2024-02-19,alimentos,304,23.03,6,0.78,0,1
2024-02-20,alimentos,667,12.16,6,0.0,0,1
2024-02-21,alimentos,635,18.0,6,1.29,0,1
2024-02-22,alimentos,604,12.25,6,1.49,0,1
2024-02-23,alimentos,562,23.91,6,0.2,0,1
2024-02-24,alimentos,527,19.99,6,0.0,0,1
2024-02-25,alimentos,501,20.12,6,0.0,0,1
2024-02-26,alimentos,469,15.89,6,0.0,0,1
2024-02-27,alimentos,447,18.52,6,0.0,0,1
2024-02-28,alimentos,420,24.04,6,5.6,0,1
2024-02-29,alimentos,382,25.38,6,1.18,0,1
2024-03-01,alimentos,364,24.33,6,0.11,0,1
2024-03-02,alimentos,332,12.34,6,0.0,0,1
2024-03-03,alimentos,543,19.17,6,0.3,0,1
2024-03-04,alimentos,518,21.37,6,1.78,0,1
2024-03-05,alimentos,484,16.43,6,1.66,0,1
2024-03-06,alimentos,451,11.8,6,2.53,0,1
2024-03-07,alimentos,429,13.67,6,2.63,0,1
2024-03-08,alimentos,407,27.6,6,0.56,0,1
2024-03-09,alimentos,380,14.14,6,0.0,0,1
2024-03-10,alimentos,352,20.34,6,0.12,0,1
2024-03-11,alimentos,319,19.32,6,2.17,0,1
2024-03-12,alimentos,628,19.33,6,0.0,0,1
2024-03-13,alimentos,599,18.5,6,4.81,0,1
2024-03-14,alimentos,572,24.05,6,0.0,0,1
2024-03-15,alimentos,554,20.28,6,1.61,0,1
2024-03-16,alimentos,529,16.97,6,1.19,0,1
2024-03-17,alimentos,494,20.36,6,2.19,0,1
2024-03-18,alimentos,466,13.71,6,0.0,0,1
2024-03-19,alimentos,435,22.48,6,2.5,0,1
2024-03-20,alimentos,409,16.7,6,0.0,0,1
2024-03-21,alimentos,382,16.98,6,0.0,0,1
2024-03-22,alimentos,355,22.67,6,2.54,0,1
2024-03-23,alimentos,322,18.06,6,0.0,0,1
2024-03-24,alimentos,751,18.34,6,4.44,0,1
2024-03-25,alimentos,712,25.94,6,1.02,0,1
2024-03-26,alimentos,688,15.23,6,0.31,0,1
2024-03-27,alimentos,656,22.59,6,0.0,0,1
2024-03-28,alimentos,623,24.85,6,0.06,0,1
2024-03-29,alimentos,587,25.93,6,2.94,0,1
2024-03-30,alimentos,559,30.98,6,1.12,0,1
2024-03-31,alimentos,528,16.89,6,1.72,0,1
2024-04-01,alimentos,501,15.76,6,2.62,0,1
2024-04-02,alimentos,465,24.19,6,0.0,0,1
2024-04-03,alimentos,427,24.8,6,0.0,0,1
2024-04-04,alimentos,387,16.15,6,0.0,0,1
2024-04-05,alimentos,357,22.52,6,0.54,0,1
2024-04-06,alimentos,328,33.72,6,0.12,0,1
2024-04-07,alimentos,589,20.62,6,0.09,0,1
2024-04-08,alimentos,563,24.72,6,1.63,0,1
2024-04-09,alimentos,539,27.98,6,0.0,0,1
2024-04-10,alimentos,512,32.62,6,0.0,0,1
2024-04-11,alimentos,478,21.33,6,0.0,0,1
2024-04-12,alimentos,446,26.37,6,1.83,0,1
2024-04-13,alimentos,419,16.16,6,2.74,0,1
2024-04-14,alimentos,386,20.22,6,3.41,0,1
2024-04-15,alimentos,346,17.87,6,0.0,0,1
2024-04-16,alimentos,305,10.67,6,0.95,0,1
2024-04-17,alimentos,693,12.08,6,1.54,0,1
2024-04-18,alimentos,651,22.25,6,1.18,0,1
2024-04-19,alimentos,618,22.35,6,1.72,0,1
2024-04-20,alimentos,590,14.89,6,1.99,0,1
2024-04-21,alimentos,566,27.89,6,0.0,0,1
2024-04-22,alimentos,534,14.55,6,0.0,0,1
2024-04-23,alimentos,510,21.39,6,1.45,0,1
2024-04-24,alimentos,478,18.02,6,0.0,0,1
2024-04-25,alimentos,443,20.63,6,0.0,0,1
2024-04-26,alimentos,409,24.59,6,0.91,0,1
2024-04-27,alimentos,376,23.89,6,0.0,0,1
2024-04-28,alimentos,348,23.64,6,1.31,0,1
2024-04-29,alimentos,321,23.0,6,0.0,0,1
2024-04-30,alimentos,575,13.74,6,0.0,0,1
2024-05-01,alimentos,547,25.77,6,1.19,0,1
2024-05-02,alimentos,522,14.8,6,0.45,0,1
2024-05-03,alimentos,490,19.57,6,3.11,0,1
2024-05-04,alimentos,458,18.34,6,0.0,0,1
2024-05-05,alimentos,427,21.85,6,0.76,0,1
2024-05-06,alimentos,390,17.68,6,0.0,0,1
2024-05-07,alimentos,360,19.31,6,0.0,0,1
2024-05-08,alimentos,332,28.19,6,0.0,0,1
2024-05-09,alimentos,743,13.62,6,0.0,0,1
2024-05-10,alimentos,719,20.09,6,0.85,0,1
2024-05-11,alimentos,694,14.53,6,0.8,0,1
2024-05-12,alimentos,670,23.47,6,0.0,0,1
2024-05-13,alimentos,647,16.47,6,2.28,0,1
2024-05-14,alimentos,617,20.29,6,0.0,0,1
2024-05-15,alimentos,586,13.48,6,0.55,0,1
2024-05-16,alimentos,562,26.56,6,2.25,0,1
2024-05-17,alimentos,536,20.46,6,3.17,0,1
2024-05-18,alimentos,503,20.79,6,0.0,0,1
2024-05-19,alimentos,481,24.25,6,2.32,0,1
2024-05-20,alimentos,455,13.84,6,1.07,0,1
2024-05-21,alimentos,428,17.02,6,1.55,0,1
2024-05-22,alimentos,399,20.95,6,0.0,0,1
2024-05-23,alimentos,364,11.29,6,2.0,0,1
2024-05-24,alimentos,344,11.83,6,2.69,0,1
2024-05-25,alimentos,305,15.99,6,1.72,0,1
2024-05-26,alimentos,709,14.4,6,2.26,0,1
2024-05-27,alimentos,688,18.38,6,4.33,0,1
2024-05-28,alimentos,662,22.71,6,3.36,0,1
2024-05-29,alimentos,626,23.85,6,0.0,0,1
2024-05-30,alimentos,610,29.15,6,1.98,0,1
2024-05-31,alimentos,578,19.99,6,2.78,0,1
2024-06-01,alimentos,553,20.87,6,1.19,0,1
2024-06-02,alimentos,517,19.98,6,1.86,0,1
2024-06-03,alimentos,490,21.7,6,0.0,0,1
2024-06-04,alimentos,472,22.09,6,0.45,0,1
2024-06-05,alimentos,448,24.71,6,0.03,0,1
2024-06-06,alimentos,422,24.69,6,0.0,0,1
2024-06-07,alimentos,404,22.7,6,2.5,0,1
2024-06-08,alimentos,370,27.65,6,0.0,0,1
2024-06-09,alimentos,346,20.23,6,2.43,0,1
2024-06-10,alimentos,314,17.04,6,0.27,0,1
2024-06-11,alimentos,550,17.86,6,2.86,0,1
2024-06-12,alimentos,530,19.57,6,1.35,0,1
2024-06-13,alimentos,506,14.68,6,0.87,0,1
2024-06-14,alimentos,479,17.03,6,0.5,0,1
2024-06-15,alimentos,451,14.4,6,0.0,0,1
2024-06-16,alimentos,435,21.82,6,1.03,0,1
2024-06-17,alimentos,406,21.87,6,0.0,0,1
2024-06-18,alimentos,387,11.26,6,0.0,0,1
2024-06-19,alimentos,364,16.83,6,1.85,0,1
2024-06-20,alimentos,346,29.23,6,0.39,0,1
2024-06-21,alimentos,324,23.25,6,2.37,0,1
2024-06-22,alimentos,785,22.37,6,0.0,0,1
2024-06-23,alimentos,759,16.78,6,0.0,0,1
2024-06-24,alimentos,740,21.54,6,0.84,0,1
2024-06-25,alimentos,718,20.03,6,0.0,0,1
2024-06-26,alimentos,696,16.12,6,1.73,0,1
2024-06-27,alimentos,669,17.63,6,0.0,0,1
2024-06-28,alimentos,643,17.74,6,1.0,0,1
2024-06-29,alimentos,621,12.66,6,0.0,0,1
2024-06-30,alimentos,598,13.48,6,0.0,0,1
2024-07-01,alimentos,578,19.1,6,0.0,0,1
2024-07-02,alimentos,568,15.86,6,0.0,0,1
2024-07-03,alimentos,555,18.6,6,1.06,0,1
2024-07-04,alimentos,542,12.07,6,0.34,0,1
2024-07-05,alimentos,520,24.11,6,0.0,0,1
2024-07-06,alimentos,499,30.5,6,3.17,0,1
2024-07-07,alimentos,481,25.24,6,0.0,0,1
2024-07-08,alimentos,466,25.75,6,2.41,0,1
2024-07-09,alimentos,452,23.23,6,0.38,0,1
2024-07-10,alimentos,433,21.43,6,2.48,0,1
2024-07-11,alimentos,420,20.53,6,1.72,0,1
2024-07-12,alimentos,395,15.53,6,0.0,0,1
2024-07-13,alimentos,376,23.55,6,0.0,0,1
2024-07-14,alimentos,352,23.25,6,0.0,0,1
2024-07-15,alimentos,329,17.78,6,5.27,0,1
2024-07-16,alimentos,596,22.73,6,2.65,0,1
2024-07-17,alimentos,583,16.63,6,3.55,0,1
2024-07-18,alimentos,562,16.95,6,0.0,0,1
2024-07-19,alimentos,544,23.98,6,1.01,0,1
2024-07-20,alimentos,530,22.25,6,0.0,0,1
2024-07-21,alimentos,511,18.94,6,3.77,0,1
2024-07-22,alimentos,497,18.36,6,1.6,0,1
2024-07-23,alimentos,479,20.97,6,0.14,0,1
2024-07-24,alimentos,464,10.92,6,0.0,0,1
2024-07-25,alimentos,449,16.31,6,1.94,0,1
2024-07-26,alimentos,432,13.77,6,1.32,0,1
2024-07-27,alimentos,407,20.16,6,0.0,0,1
2024-07-28,alimentos,391,25.54,6,0.0,0,1
2024-07-29,alimentos,378,22.49,6,1.93,0,1
2024-07-30,alimentos,371,17.54,6,0.52,0,1
2024-07-31,alimentos,349,16.57,6,0.0,0,1
2024-08-01,alimentos,343,16.33,6,1.05,0,1
2024-08-02,alimentos,322,30.1,6,2.09,0,1
2024-08-03,alimentos,622,20.44,6,0.62,0,1
2024-08-04,alimentos,605,21.1,6,1.91,0,1
2024-08-05,alimentos,594,9.54,6,0.0,0,1
2024-08-06,alimentos,582,14.2,6,3.57,0,1
2024-08-07,alimentos,566,19.88,6,0.0,0,1
2024-08-08,alimentos,553,17.61,6,1.72,0,1
2024-08-09,alimentos,539,20.77,6,0.36,0,1
2024-08-10,alimentos,529,20.7,6,0.0,0,1
2024-08-11,alimentos,518,23.1,6,0.0,0,1
2024-08-12,alimentos,496,10.75,6,4.11,0,1
2024-08-13,alimentos,476,14.57,6,0.0,0,1
2024-08-14,alimentos,462,19.6,6,0.0,0,1
2024-08-15,alimentos,448,16.86,6,0.0,0,1
2024-08-16,alimentos,435,18.55,6,2.59,0,1
2024-08-17,alimentos,428,20.65,6,0.96,0,1
2024-08-18,alimentos,417,16.38,6,0.0,0,1
2024-08-19,alimentos,406,21.06,6,0.02,0,1
2024-08-20,alimentos,396,22.82,6,0.0,0,1
2024-08-21,alimentos,392,20.43,6,0.21,0,1
2024-08-22,alimentos,379,23.7,6,0.0,0,1
2024-08-23,alimentos,357,9.24,6,0.0,0,1
2024-08-24,alimentos,351,17.17,6,1.06,0,1
2024-08-25,alimentos,332,24.56,6,0.0,0,1
2024-08-26,alimentos,661,15.78,6,1.43,0,1
2024-08-27,alimentos,650,15.1,6,0.94,0,1
2024-08-28,alimentos,637,19.47,6,2.93,0,1
2024-08-29,alimentos,628,20.01,6,0.91,0,1
2024-08-30,alimentos,625,17.43,6,1.78,0,1
2024-08-31,alimentos,602,29.32,6,0.0,0,1
2024-09-01,alimentos,602,21.53,6,0.0,0,1
2024-09-02,alimentos,595,15.59,6,0.08,0,1
2024-09-03,alimentos,587,12.9,6,0.0,0,1
2024-09-04,alimentos,577,22.13,6,0.0,0,1
2024-09-05,alimentos,562,15.47,6,2.27,0,1
2024-09-06,alimentos,549,30.86,6,0.0,0,1
2024-09-07,alimentos,548,22.24,6,1.27,0,1
2024-09-08,alimentos,526,22.9,6,0.0,0,1
2024-09-09,alimentos,525,21.34,6,0.98,0,1
2024-09-10,alimentos,514,25.71,6,2.51,0,1
2024-09-11,alimentos,508,8.12,6,4.58,0,1
2024-09-12,alimentos,491,14.08,6,0.0,0,1
2024-09-13,alimentos,486,25.27,6,1.19,0,1
2024-09-14,alimentos,477,27.6,6,0.0,0,1
2024-09-15,alimentos,467,13.92,6,0.0,0,1
2024-09-16,alimentos,455,11.01,6,1.16,0,1
2024-09-17,alimentos,442,20.94,6,1.41,0,1
2024-09-18,alimentos,442,22.53,6,2.12,0,1
2024-09-19,alimentos,424,20.84,6,0.32,0,1
2024-09-20,alimentos,424,19.8,6,2.98,0,1
2024-09-21,alimentos,412,10.84,6,2.11,0,1
2024-09-22,alimentos,397,18.22,6,0.45,0,1
2024-09-23,alimentos,377,18.97,6,2.03,0,1
2024-09-24,alimentos,370,17.36,6,0.0,0,1
2024-09-25,alimentos,355,10.51,6,2.77,0,1
2024-09-26,alimentos,346,23.02,6,1.12,0,1
2024-09-27,alimentos,338,24.43,6,0.1,0,1
2024-09-28,alimentos,334,16.13,6,0.0,0,1
2024-09-29,alimentos,699,19.17,6,0.17,0,1
2024-09-30,alimentos,693,17.62,6,1.23,0,1
2024-10-01,alimentos,679,17.66,6,0.6,0,1
2024-10-02,alimentos,665,22.57,6,2.03,0,1
2024-10-03,alimentos,645,22.69,6,0.0,0,1
2024-10-04,alimentos,635,25.47,6,1.68,0,1
2024-10-05,alimentos,630,25.37,6,0.0,0,1
2024-10-06,alimentos,620,19.24,6,0.05,0,1
2024-10-07,alimentos,614,34.31,6,0.0,0,1
2024-10-08,alimentos,609,27.85,6,0.0,0,1
2024-10-09,alimentos,598,16.81,6,2.55,0,1
2024-10-10,alimentos,598,20.73,6,0.53,0,1
2024-10-11,alimentos,590,10.17,6,1.56,0,1
2024-10-12,alimentos,572,20.24,6,0.0,0,1
2024-10-13,alimentos,561,28.47,6,2.21,0,1
2024-10-14,alimentos,558,34.01,6,0.78,0,1
2024-10-15,alimentos,542,19.49,6,1.85,0,1
2024-10-16,alimentos,529,21.77,6,0.9,0,1
2024-10-17,alimentos,521,23.13,6,1.56,0,1
2024-10-18,alimentos,510,30.0,6,0.81,0,1
2024-10-19,alimentos,498,15.19,6,1.38,0,1
2024-10-20,alimentos,484,33.38,6,0.75,0,1
2024-10-21,alimentos,476,18.51,6,0.0,0,1
2024-10-22,alimentos,472,14.25,6,0.0,0,1
2024-10-23,alimentos,457,18.52,6,0.0,0,1
2024-10-24,alimentos,452,16.05,6,2.8,0,1
2024-10-25,alimentos,442,22.2,6,0.59,0,1
2024-10-26,alimentos,436,11.84,6,0.0,0,1
2024-10-27,alimentos,426,20.81,6,0.01,0,1
2024-10-28,alimentos,415,23.42,6,0.0,0,1
2024-10-29,alimentos,405,27.51,6,0.15,0,1
2024-10-30,alimentos,401,23.5,6,2.05,0,1
2024-10-31,alimentos,392,27.21,6,1.63,0,1
2024-11-01,alimentos,382,17.07,6,2.67,0,1
2024-11-02,alimentos,369,22.07,6,0.09,0,1
2024-11-03,alimentos,363,8.95,6,1.37,0,1
2024-11-04,alimentos,348,19.53,6,2.57,0,1
2024-11-05,alimentos,348,22.03,6,0.46,0,1
2024-11-06,alimentos,340,22.49,6,0.0,0,1
2024-11-07,alimentos,320,12.23,6,0.0,0,1
2024-11-08,alimentos,780,18.15,6,4.09,0,1
2024-11-09,alimentos,775,18.85,6,1.2,0,1
2024-11-10,alimentos,760,17.95,6,0.71,0,1
2024-11-11,alimentos,754,23.73,6,0.0,0,1
2024-11-12,alimentos,740,19.02,6,0.0,0,1
2024-11-13,alimentos,733,20.6,6,0.87,0,1
2024-11-14,alimentos,724,17.65,6,2.23,0,1
2024-11-15,alimentos,700,25.42,6,0.0,0,1
2024-11-16,alimentos,695,25.8,6,0.0,0,1
2024-11-17,alimentos,687,18.56,6,1.21,0,1
2024-11-18,alimentos,671,34.35,6,0.76,0,1
2024-11-19,alimentos,660,16.27,6,0.0,0,1
2024-11-20,alimentos,649,25.14,6,0.0,0,1
2024-11-21,alimentos,630,15.34,6,3.2,0,1
2024-11-22,alimentos,606,23.97,6,0.51,0,1
2024-11-23,alimentos,592,23.58,6,0.0,0,1
2024-11-24,alimentos,578,15.04,6,0.28,0,1
2024-11-25,alimentos,563,19.45,6,3.15,0,1
2024-11-26,alimentos,542,29.44,6,1.65,0,1
2024-11-27,alimentos,531,16.03,6,0.0,0,1
2024-11-28,alimentos,519,22.11,6,1.58,0,1
2024-11-29,alimentos,495,21.78,6,0.0,0,1
2024-11-30,alimentos,474,19.89,6,0.0,0,1
2024-12-01,alimentos,461,11.44,6,2.51,0,1
2024-12-02,alimentos,443,24.24,6,1.59,0,1
2024-12-03,alimentos,433,20.16,6,0.0,0,1
2024-12-04,alimentos,422,25.62,6,2.42,0,1
2024-12-05,alimentos,401,21.26,6,0.0,0,1
2024-12-06,alimentos,397,20.42,6,0.55,0,1
2024-12-07,alimentos,383,21.96,6,4.97,0,1
2024-12-08,alimentos,372,15.16,6,4.61,0,1
2024-12-09,alimentos,360,27.89,6,0.0,0,1
2024-12-10,alimentos,339,18.22,6,5.89,0,1
2024-12-11,alimentos,321,18.29,6,1.77,0,1
2024-12-12,alimentos,696,26.56,6,0.2,0,1
2024-12-13,alimentos,694,21.34,6,1.03,0,1
2024-12-14,alimentos,675,18.92,6,0.0,0,1
2024-12-15,alimentos,653,22.17,6,2.21,0,1
2024-12-16,alimentos,644,23.23,6,0.0,0,1
2024-12-17,alimentos,619,19.51,6,1.18,0,1
2024-12-18,alimentos,607,24.71,6,0.12,0,1
2024-12-19,alimentos,588,13.75,6,0.0,0,1
2024-12-20,alimentos,570,21.41,6,0.0,0,1
2024-12-21,alimentos,558,24.1,6,0.42,0,1
2024-12-22,alimentos,548,23.21,6,0.46,0,1
2024-12-23,alimentos,526,8.89,6,2.31,0,1
2024-12-24,alimentos,512,19.47,6,1.8,0,1
2024-12-25,alimentos,503,14.03,6,0.0,0,1
2024-12-26,alimentos,480,26.53,6,0.0,0,1
2024-12-27,alimentos,461,18.15,6,1.03,0,1
2024-12-28,alimentos,450,25.97,6,0.08,0,1
2024-12-29,alimentos,429,14.01,6,0.0,0,1
2024-12-30,alimentos,406,22.05,6,0.0,0,1
2024-01-01,alimentos,771,20.14,4,0.0,0,1
2024-01-02,alimentos,748,33.92,4,1.69,0,1
2024-01-03,alimentos,728,25.99,4,0.0,0,1
2024-01-04,alimentos,710,26.07,4,1.65,1,1
2024-01-05,alimentos,688,30.24,4,6.07,0,1
2024-01-06,alimentos,680,21.52,4,0.0,0,1
2024-01-07,alimentos,658,19.6,4,0.16,0,1
2024-01-08,alimentos,627,19.03,4,0.0,0,1
2024-01-09,alimentos,590,21.74,4,1.29,0,1
2024-01-10,alimentos,564,6.25,4,0.01,0,1
2024-01-11,alimentos,536,20.11,4,0.15,0,1
2024-01-12,alimentos,512,21.23,4,0.0,0,1
2024-01-13,alimentos,502,19.72,4,0.12,1,1
2024-01-14,alimentos,471,12.45,4,0.0,0,1
2024-01-15,alimentos,441,19.35,4,0.0,0,1
2024-01-16,alimentos,421,12.43,4,2.99,0,1
2024-01-17,alimentos,402,28.97,4,0.0,0,1
2024-01-18,alimentos,387,18.81,4,0.0,0,1
2024-01-19,alimentos,359,9.79,4,1.78,0,1
2024-01-20,alimentos,722,19.07,4,0.06,0,1
2024-01-21,alimentos,693,24.58,4,1.76,0,1
2024-01-22,alimentos,676,21.38,4,4.0,1,1
2024-01-23,alimentos,647,15.53,4,1.51,0,1
2024-01-24,alimentos,621,16.71,4,0.0,0,1
2024-01-25,alimentos,598,18.67,4,2.57,0,1
2024-01-26,alimentos,571,17.9,4,0.0,0,1
2024-01-27,alimentos,546,13.8,4,0.0,0,1
2024-01-28,alimentos,527,20.16,4,0.0,1,1
2024-01-29,alimentos,505,13.43,4,0.16,0,1
2024-01-30,alimentos,486,24.85,4,1.95,0,1
2024-01-31,alimentos,462,25.46,4,0.0,0,1
2024-02-01,alimentos,437,15.08,4,1.13,0,1
2024-02-02,alimentos,410,16.92,4,0.0,1,1
2024-02-03,alimentos,392,17.98,4,4.31,0,1
2024-02-04,alimentos,359,19.94,4,0.0,0,1
2024-02-05,alimentos,628,21.38,4,3.35,0,1
2024-02-06,alimentos,603,22.42,4,0.55,0,1
2024-02-07,alimentos,578,22.3,4,1.41,0,1
2024-02-08,alimentos,553,27.87,4,0.0,0,1
2024-02-09,alimentos,534,20.4,4,3.79,0,1
2024-02-10,alimentos,508,13.59,4,0.0,0,1
2024-02-11,alimentos,489,12.05,4,1.97,0,1
2024-02-12,alimentos,462,28.28,4,0.0,0,1
2024-02-13,alimentos,431,22.65,4,0.0,0,1
2024-02-14,alimentos,412,21.13,4,2.4,0,1
2024-02-15,alimentos,380,22.35,4,0.0,0,1
2024-02-16,alimentos,348,20.9,4,0.37,0,1
2024-02-17,alimentos,682,22.27,4,0.0,0,1
2024-02-18,alimentos,650,18.24,4,0.0,0,1
2024-02-19,alimentos,619,25.38,4,0.0,0,1
2024-02-20,alimentos,592,17.48,4,0.0,0,1
2024-02-21,alimentos,555,15.58,4,0.0,0,1
2024-02-22,alimentos,529,11.65,4,3.72,0,1
2024-02-23,alimentos,499,18.91,4,3.02,0,1
2024-02-24,alimentos,460,26.44,4,4.41,0,1
2024-02-25,alimentos,428,17.81,4,2.58,0,1
2024-02-26,alimentos,404,13.21,4,1.23,0,1
2024-02-27,alimentos,378,21.52,4,3.58,0,1
2024-02-28,alimentos,346,16.84,4,0.0,0,1
2024-02-29,alimentos,799,27.84,4,3.63,0,1
2024-03-01,alimentos,772,25.47,4,0.75,0,1
2024-03-02,alimentos,740,13.75,4,0.65,0,1
2024-03-03,alimentos,711,19.23,4,0.7,0,1
2024-03-04,alimentos,690,16.32,4,3.35,0,1
2024-03-05,alimentos,655,14.3,4,4.72,0,1
2024-03-06,alimentos,627,19.82,4,0.0,0,1
2024-03-07,alimentos,593,24.19,4,2.61,0,1
2024-03-08,alimentos,560,19.69,4,0.09,0,1
2024-03-09,alimentos,528,17.52,4,0.54,0,1
2024-03-10,alimentos,501,9.07,4,0.74,0,1
2024-03-11,alimentos,471,16.77,4,2.59,0,1
2024-03-12,alimentos,438,22.86,4,0.0,0,1
2024-03-13,alimentos,414,13.39,4,0.0,0,1
2024-03-14,alimentos,379,26.51,4,0.75,0,1
2024-03-15,alimentos,356,17.18,4,0.0,0,1
2024-03-16,alimentos,705,21.07,4,0.97,0,1
2024-03-17,alimentos,665,18.1,4,2.61,0,1
2024-03-18,alimentos,639,14.22,4,1.46,0,1
2024-03-19,alimentos,606,22.3,4,1.37,0,1
2024-03-20,alimentos,586,17.11,4,0.0,0,1
2024-03-21,alimentos,562,15.93,4,3.91,0,1
2024-03-22,alimentos,540,8.22,4,3.19,0,1
2024-03-23,alimentos,509,26.61,4,3.26,0,1
2024-03-24,alimentos,484,20.13,4,1.78,0,1
2024-03-25,alimentos,462,25.63,4,0.0,0,1
2024-03-26,alimentos,420,23.2,4,0.0,0,1
